Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"D Avila, HM Hsu, O Johnson, J Schulz, W Voelker, ...",Simulation in Model Based Systems Engineering: Estimating Robot Range and Battery Performance,2024,,ieworldconference.org,https://www.ieworldconference.org/content/WP2024/Papers/GDRKMCC24_31.pdf,,9,2025-03-28 13:24:08,PDF,,,,,,,,0,0,0,6,1,"… and explored the possibility of multi-software tools to achieve the objective of the project. … was to optimize and determine battery life under operational use for the robot. Additionally, they …",https://www.ieworldconference.org/content/WP2024/Papers/GDRKMCC24_31.pdf,"https://scholar.google.com/scholar?q=related:v5fhJUQckoAJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
16,"HI Lin, R Mandal, FS Wibowo",BN-LSTM-based energy consumption modeling approach for an industrial robot manipulator,2024,Robotics and Computer-Integrated …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0736584523001047,"https://scholar.google.com/scholar?cites=10683725350569036051&as_sdt=2005&sciodt=0,5&hl=en",10,2025-03-28 13:24:08,,,,,,,,,16,16,5,3,1,… Researchers are increasingly using model-driven software solutions to optimize EC. Simulation software solutions provided by IR manufacturers include ABB RobotStudio® and KUKA …,,"https://scholar.google.com/scholar?q=related:E8mA_pk3RJQJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
2,"C Erdogan, CA Contreras, R Stolkin, A Rastegarpanah",Multi-Robot Task Planning for Efficient Battery Disassembly in Electric Vehicles,2024,Robotics,mdpi.com,https://www.mdpi.com/2218-6581/13/5/75,"https://scholar.google.com/scholar?cites=8708511831833128029&as_sdt=2005&sciodt=0,5&hl=en",11,2025-03-28 13:24:08,,,,,,,,,2,2,1,4,1,"… to new battery models [11,12]. This study aims to address this lack of multirobot systems and the … ROS MoveIt is a software framework that has been successfully used in tasks such as …",https://www.mdpi.com/2218-6581/13/5/75/pdf,"https://scholar.google.com/scholar?q=related:XSyzEl_Z2ngJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
8,"S Ghungrad, A Haghighi",Three-dimensional spatial energy-quality map construction for optimal robot placement in multi-robot additive manufacturing,2024,Robotics and Computer-Integrated …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0736584524000218,"https://scholar.google.com/scholar?cites=10075431369384152913&as_sdt=2005&sciodt=0,5&hl=en",12,2025-03-28 13:24:08,HTML,,,,,,,,8,8,4,2,1,"… in reducing energy … the robot velocity and acceleration, number of robots, decomposition scenarios, and ratio of the printed geometry with respect to the robot's reach on the energy and …",https://www.sciencedirect.com/science/article/pii/S0736584524000218,"https://scholar.google.com/scholar?q=related:UU_40nIf04sJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
6,"A Nourmohammadi, M Fathi, T Arbaoui, ...",Multi-objective optimization of cycle time and robot energy expenditure in human-robot collaborated assembly lines,2024,Procedia Computer …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1877050924001261,"https://scholar.google.com/scholar?cites=17283689786824718984&as_sdt=2005&sciodt=0,5&hl=en",13,2025-03-28 13:24:08,,,,,,,,,6,6,2,4,1,"… robot, depending on the selected robot energy mode (low, medium, and high), the processing time of the task, as well as the robot energy … The line has sensing and interacting software …",https://www.sciencedirect.com/science/article/pii/S1877050924001261/pdf?md5=065f8348652d899df890df456b9c5d9a&pid=1-s2.0-S1877050924001261-main.pdf,"https://scholar.google.com/scholar?q=related:iPq7x0kA3O8J:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"A Bras, A Montanaro, C Pierre, M Pradel, ...",Toward a Better Understanding of Robot Energy Consumption in Agroecological Applications,2024,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2410.07697,,14,2025-03-28 13:24:08,,,,,,,,,0,0,0,5,1,… both hardware and software strategies to maximize energy efficiency. By integrating … CONCLUSION This study focused on the energy consumption of an automated robot during various …,https://arxiv.org/pdf/2410.07697,"https://scholar.google.com/scholar?q=related:6eQfpKY6QKEJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"F Cousin, VJ Prakash, ...",Digitalization of a Robot-Based Directed Energy Deposition Process for In-Situ Monitoring and Post-Process Data Analytics,2024,International …,asmedigitalcollection.asme.org,https://asmedigitalcollection.asme.org/MSEC/proceedings-abstract/MSEC2024/88100/1203203,,15,2025-03-28 13:24:08,,,,,,,,,0,0,0,3,1,"… Spoken in software engineering terms, the application has a low coupling … robot-based directed energy deposition process including an in-situ monitoring and a data analysis software is …",,"https://scholar.google.com/scholar?q=related:uaoS4z3RnAQJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"X Liu, S Jin, Y Shao, S Kuperman, A Pratt, D Zhang, ...",The multifunctional use of an aqueous battery for a high capacity jellyfish robot,2024,Science …,science.org,https://www.science.org/doi/abs/10.1126/sciadv.adq7430,,16,2025-03-28 13:24:08,,10.1126/sciadv.adq7430,,,,,,,0,0,0,7,1,"… the robot due to the increased surface area. In our liquid battery paradigm, it is easy to build a hemispherical robot … capacity with size while easily shaping the robot for improved agility. …",https://www.science.org/doi/full/10.1126/sciadv.adq7430,"https://scholar.google.com/scholar?q=related:N6SUUEqIsUEJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"Y Wang, J Kang, Y Liu, Q Tang",Research on Multi-robot Path Planning Based on Optimal Energy Consumption,2024,… Intelligence &Software …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10762725/,,17,2025-03-28 13:24:08,,,,,,,,,0,0,0,4,1,"… This energy optimization algorithm is often … of robot energy reserve on the efficiency of path planning, this paper proposes A multi-robot path planning algorithm based on optimal energy …",,"https://scholar.google.com/scholar?q=related:DxCU9I6CnDwJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
8,"N Amiri, K Sohrabi, G Eftekharian, ...",Optimization and control of an energy-efficient vibration-driven robot,2024,Journal of Vibration …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/10775463231175543,"https://scholar.google.com/scholar?cites=5533865107677378879&as_sdt=2005&sciodt=0,5&hl=en",18,2025-03-28 13:24:08,,10.1177/10775463231175543,,,,,,,8,8,2,4,1,… results acquired by dynamic simulation of the robot in a dynamic analysis software (MSC Adams). The values of all parameters used for validation are presented in Table 1. …,,"https://scholar.google.com/scholar?q=related:P_kJ6v48zEwJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
33,"W Feng, L Sun, Z Jin, L Chen, Y Liu, H Xu, ...",A large-strain and ultrahigh energy density dielectric elastomer for fast moving soft robot,2024,Nature …,nature.com,https://www.nature.com/articles/s41467-024-48243-y,"https://scholar.google.com/scholar?cites=9985794733096121459&as_sdt=2005&sciodt=0,5&hl=en",19,2025-03-28 13:24:08,HTML,,,,,,,,33,33,5,7,1,"… Dielectric elastomer actuators (DEAs) with large actuation strain and high energy density are … Notably, it achieves an ultrahigh specific energy of 225 J kg −1 at only‍‌ ‌‌40‍‌ MV m −1 , around …",https://www.nature.com/articles/s41467-024-48243-y,"https://scholar.google.com/scholar?q=related:czQpGmerlIoJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"Q Chang, T Yuan, H Li, Y Chen, X Wang, S Gao, ...",A Data-Driven Method for Predicting and Optimizing Industrial Robot Energy Consumption Under Unknown Load Conditions.,2024,…,search.ebscohost.com,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=20760825&AN=181955327&h=PBeYndcMfNlrhMW1Bd1ZS49pJBTBYcq3OlOD9EgTtPX%2Fvop3chw5PGei%2F3cU7hHBd%2FEsRHnYuRKFaABvomhujQ%3D%3D&crl=c,,20,2025-03-28 13:24:08,,,,,,,,,0,0,0,7,1,"… only integers can be set), and using simulation software such as AUBO Robot Studio v0.29, Rviz 2, and other simulation software to perform path simulation, where each combination of …",,"https://scholar.google.com/scholar?q=related:TW8-pKcF3t8J:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
5,"B Paneru, B Paneru, KB Shah, R Poudyal, ...",Green energy production aid spider robot: An innovative approach for waste separation using robotic technology powered with IoT,2024,Journal of …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1155/2024/6296464,"https://scholar.google.com/scholar?cites=713055416651751799&as_sdt=2005&sciodt=0,5&hl=en",21,2025-03-28 13:24:08,,10.1155/2024/6296464,,,,,,,5,5,1,5,1,… Our suggested Green Energy Production Aid Spider Robot provides a thorough and automated solution to waste separation problems and constitutes a noteworthy contribution to this …,https://onlinelibrary.wiley.com/doi/pdf/10.1155/2024/6296464,"https://scholar.google.com/scholar?q=related:dyGynh9I5QkJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"R Bočák, R Holubek, M Kusá",Influence of working height on the energy consumption of an industrial robot,2024,Journal of Physics: Conference …,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/1742-6596/2714/1/012003/meta,,22,2025-03-28 13:24:08,,10.1088/1742-6596/2714/1/012003,,,,,,,0,0,0,3,1,… Designed trajectories were used in ABB RobotStudio software for energy consumption and time measurements. Measurements are counting on the worst-case scenario with the highest …,https://iopscience.iop.org/article/10.1088/1742-6596/2714/1/012003/pdf,"https://scholar.google.com/scholar?q=related:3rdDCuxynIoJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
7,"Y Wang, X Qin, W Jia, J Lei, D Wang, T Feng, Y Zeng, ...",Multiobjective Energy Consumption Optimization of a Flying–Walking Power Transmission Line Inspection Robot during Flight Missions Using Improved …,2024,Applied Sciences,mdpi.com,https://www.mdpi.com/2076-3417/14/4/1637,"https://scholar.google.com/scholar?cites=9546688049856467790&as_sdt=2005&sciodt=0,5&hl=en",23,2025-03-28 13:24:08,HTML,,,,,,,,7,7,1,8,1,"… line inspection robot (FPTLIR) during flight missions, an accurate energy consumption … address the high energy consumption and long execution time. The energy consumption model is …",https://www.mdpi.com/2076-3417/14/4/1637,"https://scholar.google.com/scholar?q=related:TlMpaTOmfIQJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
4,"Y Zhou, G Han, Z Wei, Z Huang, ...",Optimal trajectory planning of robot energy consumption based on improved sparrow search algorithm,2024,Measurement and …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/00202940231220080,"https://scholar.google.com/scholar?cites=7802506797964482962&as_sdt=2005&sciodt=0,5&hl=en",24,2025-03-28 13:24:08,,10.1177/00202940231220080,,,,,,,4,4,1,5,1,"… sparrow search algorithm for industrial robot energy consumption optimization. Firstly, the … UR5 robot as the research object. Secondly, the inverse dynamics equation of the robot is …",https://journals.sagepub.com/doi/full/10.1177/00202940231220080,"https://scholar.google.com/scholar?q=related:klk-4pcSSGwJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"L Paladini, E Meloni, D Dighe, M Fiorucci, ...",A Robot Fleet Management System for the Energy Industry,2024,European Robotics …,Springer,https://link.springer.com/chapter/10.1007/978-3-031-76428-8_54,,25,2025-03-28 13:24:08,,10.1007/978-3-031-76428-8_54,,,,,,,0,0,0,5,1,… a robot fleet management system designed for the energy industry. The aim of the system is to simplify and optimize the monitoring and inspection process in energy … complex software …,,"https://scholar.google.com/scholar?q=related:rObfqnRfEvcJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
1,"G Fabris, L Scalera, A Gasparetto",Dynamic modelling and energy-efficiency optimization in a 3-DOF parallel robot,2024,The International Journal of Advanced …,Springer,https://link.springer.com/article/10.1007/s00170-024-13496-w,"https://scholar.google.com/scholar?cites=10807884483517857643&as_sdt=2005&sciodt=0,5&hl=en",26,2025-03-28 13:24:08,HTML,10.1007/s00170-024-13496-w,,,,,,,1,1,0,3,1,"… the energy-efficiency optimization of a 3-DOF parallel robot. … of the robot lower arms to minimize the energy consumption for … To evaluate the actuators energy consumption, the kinematic…",https://link.springer.com/article/10.1007/s00170-024-13496-w,"https://scholar.google.com/scholar?q=related:a7-J1axR_ZUJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
4,"YZ Li, YH Chen, HH Jiang, ZB Huang",Energy demand and carbon emission analyses of a solar-driven domestic regional environment mobile robot as household auxiliary heating and cooling method,2024,Applied Energy,Elsevier,https://www.sciencedirect.com/science/article/pii/S0306261924011267,"https://scholar.google.com/scholar?cites=17855256200353183359&as_sdt=2005&sciodt=0,5&hl=en",27,2025-03-28 13:24:08,,,,,,,,,4,4,1,4,1,"… Although the TEC/THP components inside the robot also emit heat or cold energy to the … the amount of energy required for overall environment control. Besides, from the energy-saving …",,"https://scholar.google.com/scholar?q=related:f3aku-mcyvcJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
7,"Y Yao, Q Wang, C Wang, X Li, L Gao, K Xia",Knowledge-based multi-objective evolutionary algorithm for energy-efficient flexible job shop scheduling with mobile robot transportation,2024,Advanced Engineering …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1474034624002957,"https://scholar.google.com/scholar?cites=10838193516268317122&as_sdt=2005&sciodt=0,5&hl=en",28,2025-03-28 13:24:08,,,,,,,,,7,7,1,6,1,"… energy-efficient scheduling approaches ignore the energy … For this purpose, this paper investigates the energy-efficient … and total energy consumption (TEC), including the energy …",,"https://scholar.google.com/scholar?q=related:wmkdcJT_aJYJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"M Choi, S Park, R Lee, S Kim, J Kwak, ...",Energy efficient robot operations by adaptive control schemes,2024,… Open Energy,academic.oup.com,https://academic.oup.com/ooenergy/article-abstract/doi/10.1093/ooenergy/oiae012/7828250,,29,2025-03-28 13:24:08,,10.1093/ooenergy/oiae012/7828250,,,,,,,0,0,0,6,1,"… It is expected that there will be many studies not only on optimizing sensor efficiency, but also on improving energy efficiency from software and other hardware perspectives. By …",https://academic.oup.com/ooenergy/article/doi/10.1093/ooenergy/oiae012/7828250,"https://scholar.google.com/scholar?q=related:BMlLVCoWO7kJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
4,"K Hou, T Tan, Z Wang, B Wang, ...",Scarab Beetle‐Inspired Embodied‐Energy Membranous‐Wing Robot with Flapping‐Collision Piezo‐Mechanoreception and Mobile Environmental Monitoring,2024,Advanced Functional …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.202303745,"https://scholar.google.com/scholar?cites=3888880466087372312&as_sdt=2005&sciodt=0,5&hl=en",30,2025-03-28 13:24:08,,10.1002/adfm.202303745,,,,,,,4,4,1,5,1,"… the aircraft, utilizing the strain energy generated by bionic flapping wing … exemplify for robot applications via embodied energy. … Lift data was recorded using the sensor's built-in software (…",https://www.researchgate.net/profile/Wang-Zhemin/publication/375796405_Scarab_Beetle-Inspired_Embodied-Energy_Membranous-Wing_Robot_with_Flapping-Collision_Piezo-Mechanoreception_and_Mobile_Environmental_Monitoring/links/655ea31dce88b8703103050f/Scarab-Beetle-Inspired-Embodied-Energy-Membranous-Wing-Robot-with-Flapping-Collision-Piezo-Mechanoreception-and-Mobile-Environmental-Monitoring.pdf,"https://scholar.google.com/scholar?q=related:GOYXAy4U-DUJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"MA Dobrea, M Vasluianu, G Neculoiu, ...",Development of Control Strategies for an Industrial Robot to Increase Energy Efficiency,2024,2024 IEEE 30th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10814842/,,31,2025-03-28 13:24:08,,,,,,,,,0,0,0,4,1,"… management systems significantly contribute to improving energy efficiency. The article … right robot, optimal path programming, and using intelligent software solutions to reduce energy …",,"https://scholar.google.com/scholar?q=related:2O3jOQuqdhsJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
1,"A Munir, A Dutta, R Parasuraman",Energy-aware coverage planning for heterogeneous multi-robot system,2024,arXiv preprint arXiv:2411.02230,arxiv.org,https://arxiv.org/abs/2411.02230,"https://scholar.google.com/scholar?cites=1501854733352264734&as_sdt=2005&sciodt=0,5&hl=en",32,2025-03-28 13:24:08,,,,,,,,,1,1,0,3,1,… robot controller that holistically considers the robot’s energy capacity and depletion characteristics of other robots for optimal energy… time robot control through ROS2 software framework …,https://arxiv.org/pdf/2411.02230,"https://scholar.google.com/scholar?q=related:HmSzPeyo1xQJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"V Thakare, N Sunheriya, S Khedkar, ...",Application of solar energy with weeding robot in agriculture field,2024,AIP Conference …,pubs.aip.org,https://pubs.aip.org/aip/acp/article-abstract/3139/1/030017/3306859,,33,2025-03-28 13:24:08,,,,,,,,,0,0,0,4,1,"… In this paper Weeding Robot is considered for study in … , we have design and fabricate the weeding robot for farming. This paper … Step-6 Give the necessary programs from the software.6 …",,"https://scholar.google.com/scholar?q=related:Z6pEQSjSGqEJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
4,"J Gao, G Wang, J Xiao, P Zheng, E Pei",… observable deep reinforcement learning for multi-agent strategy optimization of human-robot collaborative disassembly: A case of retired electric vehicle battery,2024,Robotics and Computer-Integrated …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0736584524000619,"https://scholar.google.com/scholar?cites=11224302257681344430&as_sdt=2005&sciodt=0,5&hl=en",34,2025-03-28 13:24:08,,,,,,,,,4,4,1,5,1,"… validated on a real human-robot disassembly station with simulated EV battery workpiece disassembly. This station consists of the ROKAE collaborative robot, AMX226 plc, DDK servo …",https://re.public.polimi.it/bitstream/11311/1278597/1/1-s2.0-S0736584524000619-main.pdf,"https://scholar.google.com/scholar?q=related:rie2OG-7xJsJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
1,"K Sathish, A Dhanke, R Mohandas, ...",Robust Design of Floor Cleaning Robot with Smart Power Handling Abilities Based on Solar Assisted Renewable Energy Sources,2024,… on Electronics and …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10690142/,"https://scholar.google.com/scholar?cites=9345539491226886346&as_sdt=2005&sciodt=0,5&hl=en",35,2025-03-28 13:24:08,,,,,,,,,1,1,0,4,1,"… ROS operating system facilitated onboard software communication. … battery sources. Excess solar energy is stored in the robot's battery pack, which features a smart power management …",,"https://scholar.google.com/scholar?q=related:yqD2CKcGsoEJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"K Bouchra, A Abdelhadi, G Mehdi, A Afaf, ...",The development of a neural network surrogate model for estimating energy and travel time for a collaborative robot,2024,… on Pattern Analysis …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10541226/,,36,2025-03-28 13:24:08,,,,,,,,,0,0,0,5,1,"… data points from the robot within its operational space. Subsequently, utilizing CoppeliaSim software, we processed the collected dataset to compute the energy consumption and time …",,"https://scholar.google.com/scholar?q=related:W-3LGLUSJWIJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
9,"S Sanyal, RK Manna, K Roy",EV-planner: energy-efficient robot navigation via event-based physics-guided neuromorphic planner,2024,IEEE Robotics and Automation …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10382663/,"https://scholar.google.com/scholar?cites=13133486055589068691&as_sdt=2005&sciodt=0,5&hl=en",37,2025-03-28 13:24:08,,,,,,,,,9,9,3,3,1,"… We observe that the energy is the highest when the robot speed is the minimum. The time taken by the drone to reach the destination varies inversely with speed. As a consequence, if …",https://arxiv.org/pdf/2307.11349,"https://scholar.google.com/scholar?q=related:k7_uvfuDQ7YJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"H Zadeh, B Mittelberg",Early Detection of Mobile Device Battery Swelling Using Pressure-Sensitive Robot,2024,,tdcommons.org,https://www.tdcommons.org/dpubs_series/7576/,,38,2025-03-28 13:24:08,,,,,,,,,0,0,0,2,1,"… Traditional software-level battery tests, which can be used to check charging status and detect the problem based on the specifications of the device, are not sufficient to detect the actual…",https://www.tdcommons.org/cgi/viewcontent.cgi?article=8746&context=dpubs_series,"https://scholar.google.com/scholar?q=related:c6jXRh6x7XEJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"K Partes, M Schmidt",Influence of robot-guide strategies on the geometry of directed energy deposition components,2024,Journal of Laser Applications,pubs.aip.org,https://pubs.aip.org/lia/jla/article/36/4/042044/3316888,,39,2025-03-28 13:24:08,,,,,,,,,0,0,0,2,1,"… robot systems and can, therefore, be moved and oriented in up to many degrees of freedom. However, the design of the powder nozzle and the programming of the robot … industrial robot…",,"https://scholar.google.com/scholar?q=related:Wv5YKuawyXcJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
4,"Z Yan, H Ji, Q Chang",Energy consumption minimization of quadruped robot based on reinforcement learning of DDPG algorithm,2024,Actuators,mdpi.com,https://www.mdpi.com/2076-0825/13/1/18,"https://scholar.google.com/scholar?cites=15153035269870065240&as_sdt=2005&sciodt=0,5&hl=en",40,2025-03-28 13:24:08,HTML,,,,,,,,4,4,1,3,1,"… the energy consumption of the Cyber Dog quadruped robot. Firstly, the kinematic and energy consumption models of the robot were … Secondly, energy consumption was optimized by …",https://www.mdpi.com/2076-0825/13/1/18,"https://scholar.google.com/scholar?q=related:WBaSMUtlStIJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
5,"H Wu, H Xu, KP Seng, J Chen, LM Ang",Energy efficient graph-based hybrid learning for speech emotion recognition on humanoid robot,2024,Electronics,mdpi.com,https://www.mdpi.com/2079-9292/13/6/1151,"https://scholar.google.com/scholar?cites=7389896181049488331&as_sdt=2005&sciodt=0,5&hl=en",41,2025-03-28 13:24:08,HTML,,,,,,,,5,5,1,5,1,"… and this energy consumption cannot be ignored [23]. Therefore, we propose an energy efficient graph-based hybrid learning model for speech emotion recognition in a humanoid robot. …",https://www.mdpi.com/2079-9292/13/6/1151,"https://scholar.google.com/scholar?q=related:y3N4XmwvjmYJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"Ç Aydoğan, S Gürel",Energy efficient scheduling in a robotic cell with a material handling robot serving two parallel machines,2024,International Journal of Production Research,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/00207543.2024.2398585,,42,2025-03-28 13:24:08,,10.1080/00207543.2024.2398585,,,,,,,0,0,0,2,1,"… robot make and robot speed (move times) for each move. In the next section, we will describe the robot energy … Also, we assume that the robot's energy consumption during waiting/…",,"https://scholar.google.com/scholar?q=related:aME6IAStSDAJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"R Maulidda, P Risma, T Dewi, ...",Automatic Transfer Switch System for Controlling the Energy Utilization in Greenhouse Mobile Robot using Neural Network Algorithm,2024,Proceedings of the 7th …,books.google.com,https://books.google.com/books?hl=en&lr=&id=X2L8EAAAQBAJ&oi=fnd&pg=PA158&dq=robot+energy%7Cbattery+software&ots=AiEZBnA2th&sig=qoMqIK5aH7OI6oDMzvQSCA83lu8,,43,2025-03-28 13:24:08,,,,,,,,,0,0,0,4,1,"… robot is designed using a solar panel and battery that are regulated by an automatic transfer switch (ATS) to automate the switching of the two sources of electrical energy… parts, software …",https://www.atlantis-press.com/article/125998841.pdf,"https://scholar.google.com/scholar?q=related:yXKOg0v7K_4J:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
0,"R Yu, YY Chen",Coordinated Ship Welding with Optimal Lazy Robot Ratio and Energy Consumption via Reinforcement Learning,2024,Journal of Marine Science and Engineering,mdpi.com,https://www.mdpi.com/2077-1312/12/10/1765,,44,2025-03-28 13:24:08,HTML,,,,,,,,0,0,0,2,1,… Design welding sequence dispatch input χ i and motion planner u i for each robot such that the optimal lazy robot ratio (7) and energy consumption of coordinated ship-welding motion (…,https://www.mdpi.com/2077-1312/12/10/1765,"https://scholar.google.com/scholar?q=related:c_BsclLM7usJ:scholar.google.com/&scioq=intitle:robot+intitle:energy%7Cintitle:battery+software&hl=en&as_sdt=0,5&as_ylo=2024&as_yhi=2024&as_vis=1"
